street_id,road_name,road_type,locality_name
4946,BEMBRIDGE,MEWS,CRAIGIEBURN
4947,BEMBRIDGE,ROAD,SOMERVILLE
4948,BEMERSYDE,DRIVE,BERWICK
4949,BEMM,COURT,CROYDON HILLS
4950,BEMM,COURT,DANDENONG NORTH
4951,BEMM,COURT,WERRIBEE
4952,BEMM,STREET,MOORABBIN
4953,BEMMERSYDE,AVENUE,BRIGHTON
4954,BEN,CLOSE,ENDEAVOUR HILLS
4955,BEN,COURT,DONVALE
4956,BEN,COURT,ST HELENA
4957,BEN,DRIVE,MORNINGTON
4958,BEN,DRIVE,PAKENHAM
4959,BEN AVON,COURT,TAYLORS HILL
4960,BEN CAIRN,MEWS,PAKENHAM
4961,BEN HALL,STREET,CRANBOURNE EAST
4962,BEN HOGAN,COURT,MOUNT WAVERLEY
4963,BEN NEVIS,GROVE,BULLEEN
4964,BEN THANH,PLACE,SUNSHINE NORTH
4965,BENA,COURT,DALLAS
4966,BENA,STREET,YARRAVILLE
4967,BENALLA,CLOSE,ENDEAVOUR HILLS
4968,BENALLA,STREET,DALLAS
4969,BENALONG,COURT,DONCASTER
4970,BENAMBRA,CLOSE,PAKENHAM
4971,BENAMBRA,DRIVE,TEMPLESTOWE LOWER
4972,BENAMBRA,STREET,BROADMEADOWS
4973,BENAMBRA,STREET,MORNINGTON
4974,BENAMBRA,STREET,OAKLEIGH SOUTH
4975,BENAMBRA,STREET,PRESTON
4976,BENAMBRA,STREET,TARNEIT
4977,BENAMBRA,WAY,HAMPTON PARK
4978,BENANEE,DRIVE,FRANKSTON
4979,BENARES,STREET,MITCHAM
4980,BENAROON,DRIVE,LALOR
4981,BENAUD,CLOSE,KEILOR EAST
4982,BENAUD,CLOSE,MEADOW HEIGHTS
4983,BENAUD,PLACE,EPPING
4984,BENBOW,COURT,HAWTHORN EAST
4985,BENBOW,CRESCENT,BORONIA
4986,BENBOW,STREET,YARRAVILLE
4987,BENBROOK,AVENUE,MONT ALBERT NORTH
4988,BENBROOK,PLACE,LYNDHURST
4989,BENBURY,CLOSE,ST ALBANS
4990,BENCAIRN,COURT,LALOR
4991,BENCOOLEN,COURT,EPPING
4992,BENDALE,COURT,MILL PARK
4993,BENDALL,STREET,KENSINGTON
4994,BENDANELLE,COURT,GARFIELD
4995,BENDEL,STREET,POINT COOK
4996,BENDEMERE,RISE,LANGWARRIN
4997,BENDICK,COURT,ALTONA MEADOWS
4998,BENDIGO,AVENUE,BENTLEIGH
4999,BENDIGO,AVENUE,ELWOOD
5000,BENDIGO,CIRCUIT,CAROLINE SPRINGS
5001,BENDIGO,CRESCENT,THOMASTOWN
5002,BENDIGO,DRIVE,TARNEIT
5003,BENDIGO,STREET,CHELTENHAM
5004,BENDIGO,STREET,COLLINGWOOD
5005,BENDIGO,STREET,HAMPTON
5006,BENDIGO,STREET,MICKLEHAM
5007,BENDIGO,STREET,NORTH MELBOURNE
5008,BENDIGO,STREET,PASCOE VALE
5009,BENDIGO,STREET,PRAHRAN
5010,BENDIGO,STREET,RESERVOIR
5011,BENDIGO,STREET,RICHMOND
5012,BENDIX,COURT,MORNINGTON
5013,BENDIX,DRIVE,CLAYTON
5014,BENDOC,COURT,MEADOW HEIGHTS
5015,BENDORAN,CRESCENT,BUNDOORA
5016,BENEDIKT,COURT,SCORESBY
5017,BENELONG,CRESCENT,SEAFORD
5018,BENGA,AVENUE,DANDENONG
5019,BENGAL,COURT,CRANBOURNE
5020,BENGAL,CRESCENT,MOUNT WAVERLEY
5021,BENGHAZI,AVENUE,ASHBURTON
5022,BENINA,STREET,BENTLEIGH EAST
5023,BENITO,COURT,LILYDALE
5024,BENJAMIN,CLOSE,BUNDOORA
5025,BENJAMIN,COURT,CLARINDA
5026,BENJAMIN,COURT,HALLAM
5027,BENJAMIN,COURT,KEYSBOROUGH
5028,BENJAMIN,COURT,KURUNJANG
5029,BENJAMIN,COURT,RINGWOOD NORTH
5030,BENJAMIN,COURT,SOMERVILLE
5031,BENJAMIN,COURT,SYDENHAM
5032,BENJAMIN,PARADE,BLAIRGOWRIE
5033,BENJAMIN,STREET,BOX HILL NORTH
5034,BENJAMIN,STREET,MOUNT MARTHA
5035,BENJAMIN,STREET,PARKVILLE
5036,BENJAMIN,STREET,SUNSHINE
5037,BENJAMIN,STREET,THORNBURY
5038,BENKEL,AVENUE,CHELTENHAM
5039,BENMAR,PLACE,LYNDHURST
5040,BENMARA,CREST,NARRE WARREN SOUTH
5041,BENMORE,PLACE,WANTIRNA
5042,BENNELONG,COURT,TAYLORS HILL
5043,BENNERSON,STREET,POINT COOK
5044,BENNET,DRIVE,ALTONA NORTH
5045,BENNET,STREET,DANDENONG
5046,BENNETT,AVENUE,BELGRAVE
5047,BENNETT,AVENUE,HEATHMONT
5048,BENNETT,AVENUE,MOUNT WAVERLEY
5049,BENNETT,CLOSE,HOPPERS CROSSING
5050,BENNETT,COURT,NOBLE PARK
5051,BENNETT,COURT,SEAFORD
5052,BENNETT,COURT,SUNBURY
5053,BENNETT,PARADE,KEW EAST
5054,BENNETT,STREET,ALPHINGTON
5055,BENNETT,STREET,BITTERN
5056,BENNETT,STREET,BORONIA
5057,BENNETT,STREET,BURWOOD
5058,BENNETT,STREET,DEEPDENE
5059,BENNETT,STREET,FITZROY NORTH
5060,BENNETT,STREET,FOREST HILL
5061,BENNETT,STREET,MELTON SOUTH
5062,BENNETT,STREET,RICHMOND
5063,BENNETT,STREET,SOUTH MORANG
5064,BENNETT,STREET,SUNSHINE WEST
5065,BENNETTS,LANE,MELBOURNE
5066,BENNETTS,ROAD,MORNINGTON
5067,BENNIE,COURT,FLINDERS
5068,BENNIE,STREET,BRUNSWICK
5069,BENNISON,STREET,CROYDON
5070,BENNY,LANE,COBURG
5071,BENO,COURT,THOMASTOWN
5072,BENONG,PLACE,FRANKSTON
5073,BENOR,COURT,PAKENHAM
5074,BENSAM,CLOSE,ROWVILLE
5075,BENSHAW,COURT,HILLSIDE (GREATER MELBOURNE)
5076,BENSON,AVENUE,TOORAK
5077,BENSON,COURT,NARRE WARREN
5078,BENSON,STREET,BELGRAVE
5079,BENSON,STREET,COBURG
5080,BENSON,STREET,EMERALD
5081,BENSON,STREET,SURREY HILLS
5082,BENSON,WALK,MELBOURNE
5083,BENSONHURST,PARADE,POINT COOK
5084,BENSTEAD,DRIVE,GREENVALE
5085,BENSTON,STREET,CRAIGIEBURN
5086,BENT,COURT,WANTIRNA SOUTH
5087,BENT,PARADE,BLACK ROCK
5088,BENT,STREET,ALTONA
5089,BENT,STREET,BENTLEIGH
5090,BENT,STREET,BLACKBURN
5091,BENT,STREET,BRIGHTON
5092,BENT,STREET,BRUNSWICK WEST
5093,BENT,STREET,BUNDOORA
5094,BENT,STREET,CAULFIELD SOUTH
5095,BENT,STREET,CREMORNE
5096,BENT,STREET,ELSTERNWICK
5097,BENT,STREET,KENSINGTON
5098,BENT,STREET,MALVERN EAST
5099,BENT,STREET,MCKINNON
5100,BENT,STREET,MERNDA
5101,BENT,STREET,MOONEE PONDS
5102,BENT,STREET,NORTHCOTE
5103,BENT,STREET,ST ALBANS
5104,BENT,STREET,WESTMEADOWS
5105,BENT WING,LANE,WOLLERT
5106,BENTHAM,COURT,BURWOOD
5107,BENTHAM,STREET,ROXBURGH PARK
5108,BENTICK,STREET,FRANKSTON
5109,BENTINCK,STREET,WALLAN
5110,BENTLEY,AVENUE,DANDENONG NORTH
5111,BENTLEY,AVENUE,ROXBURGH PARK
5112,BENTLEY,COURT,MULGRAVE
5113,BENTLEY,COURT,PAKENHAM
5114,BENTLEY,COURT,WARRANWOOD
5115,BENTLEY,COURT,WATSONIA NORTH
5116,BENTLEY,CRESCENT,HOPPERS CROSSING
5117,BENTLEY,DRIVE,DEER PARK
5118,BENTLEY,PLACE,FRANKSTON
5119,BENTLEY,ROAD,MCCRAE
5120,BENTLEY,STREET,SURREY HILLS
5121,BENTLEY,STREET,WANTIRNA
5122,BENTLEY,STREET,WILLIAMSTOWN NORTH
5123,BENTLEY,WAY,MILL PARK
5124,BENTON,AVENUE,SEAFORD
5125,BENTON,COURT,DONCASTER
5126,BENTON,ROAD,HEALESVILLE
5127,BENTON,WAY,TAYLORS LAKES
5128,BENTON GRANGE,DRIVE,MORNINGTON
5129,BENTONS,ROAD,MORNINGTON
5130,BENTONS,ROAD,MOUNT MARTHA
5131,BENTONS,WAY,MICKLEHAM
5132,BENWERREN,DRIVE,YARRA JUNCTION
5133,BENWERRIN,DRIVE,BURWOOD EAST
5134,BENWERRIN,DRIVE,WANTIRNA
5135,BENWERRIN,ROAD,SURREY HILLS
5136,BENZ,CLOSE,MILL PARK
5137,BENZ,COURT,KEILOR DOWNS
5138,BENZ,STREET,NOBLE PARK
5139,BERALA,COURT,KEYSBOROUGH
5140,BERALA,COURT,RINGWOOD
5141,BERALA,PLACE,MILL PARK
5142,BERBERIS,CRESCENT,FRANKSTON
5143,BERBERIS,PLACE,HOPPERS CROSSING
5144,BEREA,COURT,RINGWOOD
5145,BEREAN,PLACE,SORRENTO
5146,BEREMBONG,DRIVE,KEILOR EAST
5147,BEREND,STREET,HAMPTON EAST
5148,BERENICE,TERRACE,TOORAK
5149,BERESFORD,CLOSE,DONCASTER EAST
5150,BERESFORD,CRESCENT,GLADSTONE PARK
5151,BERESFORD,DRIVE,BORONIA
5152,BERESFORD,DRIVE,KILSYTH SOUTH
5153,BERESFORD,ROAD,LILYDALE
5154,BERESFORD,STREET,CAULFIELD NORTH
5155,BERESFORD,STREET,KEW EAST
5156,BERESFORD,STREET,MONT ALBERT
5157,BERESFORD,STREET,PASCOE VALE SOUTH
5158,BERESFORD,STREET,TRUGANINA
5159,BERG,LANE,SANDRINGHAM
5160,BERG,PLACE,COBURG
5161,BERGAMOT,DRIVE,POINT COOK
5162,BERGDORF,STREET,POINT COOK
5163,BERGEN,CLOSE,KEILOR LODGE
5164,BERGEN,STREET,KEYSBOROUGH
5165,BERGER,STREET,DALLAS
5166,BERGINS,ROAD,ROWVILLE
5167,BERGMAN,ROAD,LANGWARRIN
5168,BERGNER,COURT,LYSTERFIELD
5169,BERINGARRA,STREET,SOUTH MORANG
5170,BERKEFELD,COURT,CHELTENHAM
5171,BERKEFELD,COURT,TEMPLESTOWE
5172,BERKELEY,AVENUE,HEIDELBERG
5173,BERKELEY,AVENUE,POINT COOK
5174,BERKELEY,CLOSE,BROADMEADOWS
5175,BERKELEY,COURT,MOUNT ELIZA
5176,BERKELEY,COURT,SEABROOK
5177,BERKELEY,CRESCENT,ALTONA NORTH
5178,BERKELEY,CRESCENT,DERRIMUT
5179,BERKELEY,GROVE,BRIGHTON EAST
5180,BERKELEY,STREET,CARLTON
5181,BERKELEY,STREET,HAWTHORN
5182,BERKELEY,STREET,HUNTINGDALE
5183,BERKELEY,STREET,MELBOURNE
5184,BERKERLEY,COURT,WATSONIA NORTH
5185,BERKLEY,COURT,ENDEAVOUR HILLS
5186,BERKLEY,COURT,GLEN WAVERLEY
5187,BERKLEY,COURT,GREENVALE
5188,BERKLEY,PLACE,CHIRNSIDE PARK
5189,BERKLEY,PLACE,MELTON WEST
5190,BERKLEY,RISE,SOUTH MORANG
5191,BERKLEY,ROAD,RINGWOOD
5192,BERKLEY,STREET,WANTIRNA SOUTH
5193,BERKSHIRE,PLACE,NARRE WARREN SOUTH
5194,BERKSHIRE,ROAD,SUNSHINE NORTH
5195,BERL,COURT,BLACKBURN SOUTH
5196,BERMER,COURT,NARRE WARREN SOUTH
5197,BERMERALE,COURT,BERWICK
5198,BERMUDA,COURT,BENTLEIGH EAST
5199,BERMUDA,DRIVE,BLACKBURN SOUTH
5200,BERNADETTE,COURT,DONCASTER EAST
5201,BERNADETTE,ROAD,GREENVALE
5202,BERNARD,COURT,KEILOR EAST
5203,BERNARD,COURT,NARRE WARREN SOUTH
5204,BERNARD,COURT,SOMERVILLE
5205,BERNARD,CRESCENT,BUNDOORA
5206,BERNARD,DRIVE,MELTON SOUTH
5207,BERNARD,PLACE,CARRUM DOWNS
5208,BERNARD,ROAD,RYE
5209,BERNARD,STREET,BALWYN NORTH
5210,BERNARD,STREET,BAYSWATER
5211,BERNARD,STREET,CHELTENHAM
5212,BERNARD,STREET,MAIDSTONE
5213,BERNARD,STREET,MOUNT WAVERLEY
5214,BERNARD,STREET,RESERVOIR
5215,BERNARD,STREET,SPOTSWOOD
5216,BERNARD HAMILTON,WAY,ROWVILLE
5217,BERNARRA,COURT,DONVALE
5218,BERNAY,COURT,SPRINGVALE SOUTH
5219,BERNBANKS,AVENUE,ST ALBANS
5220,BERNBOROUGH,AVENUE,BALWYN
5221,BERNBOROUGH,AVENUE,CRANBOURNE WEST
5222,BERNBOROUGH,COURT,KEILOR DOWNS
5223,BERNBOROUGH,PLACE,MILL PARK
5224,BERNHARDT,AVENUE,HOPPERS CROSSING
5225,BERNICE,COURT,COBURG NORTH
5226,BERNICE,STREET,DONCASTER
5227,BERNLY,BOULEVARD,BERWICK
5228,BERNWOOD,ROAD,MICKLEHAM
5229,BERRABRI,DRIVE,SCORESBY
5230,BERRBANG,LANE,MELBOURNE
5231,BERRENDA,STREET,CLYDE NORTH
5232,BERRI,AVENUE,OFFICER SOUTH
5233,BERRI,COURT,HOPPERS CROSSING
5234,BERRIDALE,COURT,HAMPTON PARK
5235,BERRIGAN,COURT,OAKLEIGH SOUTH
5236,BERRIGAN,COURT,WERRIBEE
5237,BERRIMA,AVENUE,MALVERN EAST
5238,BERRIMA,CIRCUIT,FRASER RISE
5239,BERRIMA,CLOSE,CRAIGIEBURN
5240,BERRIMA,ROAD,DONVALE
5241,BERRIMA,ROAD,ROSANNA
5242,BERRIMA,STREET,OAKLEIGH EAST
5243,BERRIMAH,PLACE,TARNEIT
5244,BERRINGA,COURT,BUNDOORA
5245,BERRINGA,COURT,MEADOW HEIGHTS
5246,BERRINGA,ROAD,PARK ORCHARDS
5247,BERRINGA,ROAD,RINGWOOD NORTH
5248,BERRINGA,STREET,FRANKSTON
5249,BERRINGA,STREET,PARKDALE
5250,BERRY,AVENUE,EDITHVALE
5251,BERRY,AVENUE,MITCHAM
5252,BERRY,CLOSE,MORNINGTON
5253,BERRY,COURT,DOVETON
5254,BERRY,COURT,KEYSBOROUGH
5255,BERRY,COURT,LILYDALE
5256,BERRY,COURT,MILL PARK
5257,BERRY,COURT,SAFETY BEACH
5258,BERRY,LANE,BUNYIP
5259,BERRY,LANE,DANDENONG
5260,BERRY,PLACE,SEAFORD
5261,BERRY,ROAD,BAYSWATER NORTH
5262,BERRY,STREET,BOX HILL NORTH
5263,BERRY,STREET,CLIFTON HILL
5264,BERRY,STREET,COBURG
5265,BERRY,STREET,EAST MELBOURNE
5266,BERRY,STREET,FAWKNER
5267,BERRY,STREET,RICHMOND
5268,BERRY,STREET,SUNSHINE NORTH
5269,BERRY,STREET,YARRAVILLE
5270,BERRYBANK,TERRACE,BOTANIC RIDGE
5271,BERRYDALE,COURT,NOTTING HILL
5272,BERRYDALE,ROAD,SUNBURY
5273,BERRYS,ROAD,EMERALD
5274,BERRYWOOD,WALK,WARRANWOOD
5275,BERTENSHAW,STREET,TRUGANINA
5276,BERTHA,STREET,SPRINGVALE
5277,BERTHANDRA,COURT,WEST FOOTSCRAY
5278,BERTHON,CRESCENT,HILLSIDE (GREATER MELBOURNE)
5279,BERTIE,STREET,PORT MELBOURNE
5280,BERTRAM,ROAD,BAYSWATER
5281,BERTRAM,STREET,ELSTERNWICK
5282,BERTRAM,STREET,GLEN IRIS
5283,BERTRAM,STREET,MORDIALLOC
5284,BERTRAND,AVENUE,MULGRAVE
5285,BERTRAND,CLOSE,BERWICK
5286,BERTRAND,COURT,CRAIGIEBURN
5287,BERTRAND,ROAD,CHELSEA
5288,BERTY,STREET,NEWPORT
5289,BERWEN,LANE,CHELSEA
5290,BERWEN,STREET,CHELSEA
5291,BERWICK,CLOSE,FRANKSTON
5292,BERWICK,COURT,SUNSHINE WEST
5293,BERWICK,PLACE,GREENVALE
5294,BERWICK,PLACE,MELTON WEST
5295,BERWICK,RISE,TEMPLESTOWE
5296,BERWICK,ROAD,CAMPBELLFIELD
5297,BERWICK,STREET,BRIGHTON
5298,BERWICK,STREET,CAMBERWELL
5299,BERWICK,STREET,LILYDALE
5300,BERWICK,STREET,RESERVOIR
5301,BERWICK SPRINGS,PROMENADE,NARRE WARREN SOUTH
5302,BERWICK-CRANBOURNE,ROAD,CLYDE NORTH
5303,BERWICK-CRANBOURNE,ROAD,CRANBOURNE EAST
5304,BERWYN,CRESCENT,TEMPLESTOWE
5305,BERYL,AVENUE,OAKLEIGH SOUTH
5306,BERYL,CLOSE,GREENSBOROUGH
5307,BERYL,COURT,CLARINDA
5308,BERYL,COURT,NARRE WARREN
5309,BERYL,COURT,RYE
5310,BERYL,COURT,SKYE
5311,BERYL,CRESCENT,GREENVALE
5312,BERYL,PLACE,RYE
5313,BERYL,STREET,CROYDON
5314,BERYL,STREET,ESSENDON WEST
5315,BERYL,STREET,GLEN IRIS
5316,BERYL,STREET,NUNAWADING
5317,BESANKO,CLOSE,MORDIALLOC
5318,BESANT,STREET,HAMPTON EAST
5319,BESGROVE,STREET,ROSEBUD
5320,BESLEY,STREET,DANDENONG
5321,BESS,COURT,DANDENONG
5322,BESSA,COURT,WONGA PARK
5323,BESSAZILE,AVENUE,FOREST HILL
5324,BESSELL,COURT,JACANA
5325,BESSEMER,ROAD,BAYSWATER NORTH
5326,BESSEMER,STREET,SPRINGVALE
5327,BESSIE,STREET,BENTLEIGH EAST
5328,BESSIERE,PLACE,ST KILDA
5329,BEST,CLOSE,EPPING
5330,BEST,STREET,BELGRAVE
5331,BEST,STREET,FITZROY NORTH
5332,BEST,STREET,OAKLEIGH
5333,BEST,STREET,RESERVOIR
5334,BEST,STREET,RINGWOOD
5335,BESWICK,STREET,CLAYTON SOUTH
5336,BESWICK,STREET,DEER PARK
5337,BESWICK,STREET,GARFIELD
5338,BESWICKE,COURT,DANDENONG
5339,BETCHWORTH,CLOSE,CAROLINE SPRINGS
5340,BETH,COURT,HAMPTON PARK
5341,BETH,COURT,ROSEBUD
5342,BETHANGA,COURT,TAYLORS LAKES
5343,BETHANGA,STREET,MOUNT ELIZA
5344,BETHANY,CLOSE,RYE
5345,BETHANY,ROAD,HOPPERS CROSSING
5346,BETHANY,ROAD,TARNEIT
5347,BETHANY,WAY,MICKLEHAM
5348,BETHEL,CLOSE,NARRE WARREN NORTH
5349,BETHELA,STREET,CAMBERWELL
5350,BETHELL,AVENUE,PARKDALE
5351,BETHELL,STREET,ORMOND
5352,BETHELLE,COURT,LYSTERFIELD
5353,BETHNAL,AVENUE,WOLLERT
5354,BETHS,STREET,BENTLEIGH
5355,BETHUNE,COURT,SEAFORD
5356,BETHUNE,STREET,HAWTHORN EAST
5357,BETHWYN,STREET,BENTLEIGH EAST
5358,BETSON,COURT,KEALBA
5359,BETTER BOY,COURT,SKYE
5360,BETTINA,COURT,ASCOT VALE
5361,BETTINA,COURT,BERWICK
5362,BETTINA,COURT,CHELTENHAM
5363,BETTINA,COURT,TEMPLESTOWE LOWER
5364,BETTINA,STREET,BURWOOD EAST
5365,BETTINA,STREET,CLAYTON
5366,BETTINA,STREET,TYABB
5367,BETTON,CRESCENT,WARRANDYTE
5368,BETTS,WAY,BURWOOD EAST
5369,BETTY,AVENUE,MOUNT ELIZA
5370,BETTY,CLOSE,LYSTERFIELD
5371,BETTY,COURT,MOUNT WAVERLEY
5372,BETTY,STREET,BULLEEN
5373,BETTY,STREET,RYE
5374,BETULA,AVENUE,BUNDOORA
5375,BETULA,AVENUE,MILL PARK
5376,BETULA,AVENUE,NUNAWADING
5377,BETULA,AVENUE,VERMONT
5378,BETULA,RISE,HOPPERS CROSSING
5379,BETULA,STREET,DOVETON
5380,BETULA,TERRACE,SUNBURY
5381,BEULAH,STREET,BROADMEADOWS
5382,BEURON,ROAD,ALTONA NORTH
5383,BEVAN,AVENUE,CLAYTON SOUTH
5384,BEVAN,COURT,PAKENHAM
5385,BEVAN,STREET,ALBERT PARK
5386,BEVAN,STREET,BALWYN
5387,BEVAN,STREET,BRIGHTON EAST
5388,BEVAN,STREET,ORMOND
5389,BEVERAGE,DRIVE,TULLAMARINE
5390,BEVERIDGE,COURT,POINT COOK
5391,BEVERIDGE,STREET,WARRANDYTE
5392,BEVERLEY,CLOSE,FRANKSTON
5393,BEVERLEY,COURT,BALWYN NORTH
5394,BEVERLEY,COURT,HEATHMONT
5395,BEVERLEY,COURT,HOPPERS CROSSING
5396,BEVERLEY,COURT,LANGWARRIN
5397,BEVERLEY,CRESCENT,BLACKBURN
5398,BEVERLEY,CRESCENT,MICKLEHAM
5399,BEVERLEY,DRIVE,HEALESVILLE
5400,BEVERLEY,GROVE,MOUNT WAVERLEY
5401,BEVERLEY,PLACE,KEYSBOROUGH
5402,BEVERLEY,ROAD,HEIDELBERG
5403,BEVERLEY,ROAD,MCCRAE
5404,BEVERLEY,ROAD,ROSANNA
5405,BEVERLEY,STREET,CHELTENHAM
5406,BEVERLEY,STREET,DONCASTER EAST
5407,BEVERLEY,STREET,DROMANA
5408,BEVERLEY,STREET,GLEN HUNTLY
5409,BEVERLEY,STREET,KINGS PARK
5410,BEVERLEY,STREET,SCORESBY
5411,BEVERLEY,STREET,YARRAVILLE
5412,BEVERLEY HILL,ROAD,SOMERS
5413,BEVERLY,COURT,NARRE WARREN
5414,BEVERLY HILLS,DRIVE,TEMPLESTOWE
5415,BEVERSTONE,PLACE,WERRIBEE
5416,BEVIS,STREET,BENTLEIGH
5417,BEVIS,STREET,BENTLEIGH EAST
5418,BEVIS,STREET,MULGRAVE
5419,BEVNOL,ROAD,LANGWARRIN
5420,BEW,STREET,TARNEIT
5421,BEWDLEY,STREET,ORMOND
5422,BEWLEY,WAY,BERWICK
5423,BEWSELL,AVENUE,SCORESBY
5424,BEXLEY,CLOSE,WERRIBEE
5425,BEXLEY,STREET,SUNBURY
5426,BEXLEY,TERRACE,DONNYBROOK
5427,BEXSARM,CRESCENT,ROWVILLE
5428,BEYER,ROAD,BRAESIDE
5429,BEZZELL,STREET,BRUNSWICK
5430,BHANGOO,COURT,SYDENHAM
5431,BIAK,COURT,KEILOR PARK
5432,BIAK,PLACE,CROYDON NORTH
5433,BIALA,COURT,MOOROOLBARK
5434,BIANCA,COURT,MORNINGTON
5435,BIANCA,COURT,ROWVILLE
5436,BIANCA,DRIVE,ASPENDALE GARDENS
5437,BIANCA,STREET,WOLLERT
5438,BIANCHI,CLOSE,MILL PARK
5439,BIANCHI,COURT,KEILOR DOWNS
5440,BIANCO,COURT,CRANBOURNE NORTH
5441,BIANCO,COURT,LANGWARRIN
5442,BIARRITZ,AVENUE,BEAUMARIS
5443,BIARRITZ,COURT,FRANKSTON
5444,BIAS,WAY,HOPPERS CROSSING
5445,BIASIN,COURT,BROOKFIELD
5446,BIBBY,COURT,ALBANVALE
5447,BIBBY,COURT,MOORABBIN
5448,BIBLE,STREET,ELTHAM
5449,BIBLE,STREET,RIPPONLEA
5450,BIBURY,COURT,KILSYTH SOUTH
5451,BICENTENNIAL,COURT,DONCASTER EAST
5452,BICENTENNIAL,CRESCENT,MEADOW HEIGHTS
5453,BICKERTON,COURT,HAMPTON PARK
5454,BICKERTON,COURT,ROWVILLE
5455,BICKERTON,WAY,ROXBURGH PARK
5456,BICKFORD,CLOSE,TULLAMARINE
5457,BICKFORD,COURT,BEAUMARIS
5458,BICKFORD,LANE,NORTH MELBOURNE
5459,BICKFORD,PLACE,HALLAM
5460,BICKHAMS,COURT,ST KILDA EAST
5461,BICKLEIGH,COURT,CROYDON HILLS
5462,BICKLEIGH,COURT,GLEN IRIS
5463,BICKLEIGH,STREET,GLEN IRIS
5464,BICKLEIGH VALE,ROAD,MOOROOLBARK
5465,BICKLEIGHVALE,DRIVE,OFFICER
5466,BICKLEY,AVENUE,THOMASTOWN
5467,BICKLEY,COURT,SUNSHINE WEST
5468,BICKNELL,COURT,BROADMEADOWS
5469,BICOLOR,COURT,BUNDOORA
5470,BICTON,STREET,GREENSBOROUGH
5471,BICTON,STREET,MOUNT WAVERLEY
5472,BIDDICK,COURT,WERRIBEE
5473,BIDEY,STREET,PRAHRAN
5474,BIDGEE,STREET,FRANKSTON
5475,BIDSTON,COURT,RINGWOOD
5476,BIENIAS,CRESCENT,TOOTGAROOK
5477,BIGELOW,COURT,RYE
5478,BIGGS,STREET,ST ALBANS
5479,BIGNELL,COURT,ROXBURGH PARK
5480,BIGNELL,ROAD,BENTLEIGH EAST
5481,BIGNELL,ROAD,MOORABBIN
5482,BIGNELL,STREET,FLEMINGTON
5483,BIGNELL,STREET,PASCOE VALE
5484,BIGOLA,STREET,RINGWOOD
5485,BIHU,WALK,KALKALLO
5486,BIK,LANE,FITZROY NORTH
5487,BILBUL,AVENUE,ROSEBUD
5488,BILBUNGRA,DRIVE,KEYSBOROUGH
5489,BILBY,LANE,LANGWARRIN
5490,BILBY,STREET,TEMPLESTOWE LOWER
5491,BILGOLA,COURT,MOUNT ELIZA
5492,BILGOLA,STREET,HASTINGS
5493,BILL,PLACE,HAMPTON PARK
5494,BILL,WAY,SUNBURY
5495,BILL BARRY,CLOSE,BRUNSWICK EAST
5496,BILL CARN,AVENUE,CAIRNLEA
5497,BILLABONG,CIRCUIT,EPPING
5498,BILLABONG,CLOSE,CROYDON HILLS
5499,BILLABONG,CLOSE,MORNINGTON
5500,BILLABONG,COURT,GREENSBOROUGH
5501,BILLABONG,COURT,WANTIRNA SOUTH
5502,BILLABONG,CRESCENT,TARNEIT
5503,BILLAL,LANE,HALLAM
5504,BILLANOOK,WAY,CHIRNSIDE PARK
5505,BILLARA,CLOSE,WANTIRNA SOUTH
5506,BILLING,STREET,MOUNT WAVERLEY
5507,BILLING,STREET,SPRINGVALE
5508,BILLINGHAM,ROAD,DEER PARK
5509,BILLINGSLEY,ROAD,TOORADIN
5510,BILLS,STREET,HAWTHORN
5511,BILLS,WAY,TARNEIT
5512,BILLSON,STREET,BRIGHTON EAST
5513,BILLUNGAH,PLACE,BURNSIDE
5514,BILLY,STREET,LYNDHURST
5515,BILLY BUTTON,CLOSE,SEDDON
5516,BILLY BUTTONS,AVENUE,CAIRNLEA
5517,BILLY TEA,COURT,GREENSBOROUGH
5518,BILLYARD,PLACE,SKYE
5519,BILOCLA,AVENUE,COCKATOO
5520,BILSTON,STREET,SEDDON
5521,BILTRIS,COURT,JACANA
5522,BIMBADEEN,COURT,BAYSWATER
5523,BIMBADEEN,COURT,WHEELERS HILL
5524,BIMBADEEN,CRESCENT,YALLAMBIE
5525,BIMBADEEN,DRIVE,MOOROOLBARK
5526,BIMBADEEN,STREET,BURNSIDE
5527,BIMBERI,LANE,PAKENHAM
5528,BIMBI,COURT,MOOROOLBARK
5529,BIMBI,STREET,CLAYTON
5530,BIMBIANG,CRESCENT,RYE
5531,BIMBLE,STREET,RYE
5532,BINALONG,AVENUE,CHADSTONE
5533,BINALONG,COURT,BURNSIDE
5534,BINALONG,COURT,ST ALBANS
5535,BINALONG,COURT,YALLAMBIE
5536,BINBROOK,DRIVE,CROYDON
5537,BINDA,AVENUE,SPRINGVALE
5538,BINDA,COURT,PATTERSON LAKES
5539,BINDAREE,COURT,MERNDA
5540,BINDAREE,DRIVE,MELTON SOUTH
5541,BINDARRI,GROVE,BOTANIC RIDGE
5542,BINDI,AVENUE,TARNEIT
5543,BINDI,CLOSE,FRANKSTON
5544,BINDI,CLOSE,HALLAM
5545,BINDI,CLOSE,SPRINGVALE SOUTH
5546,BINDI,CLOSE,TEMPLESTOWE
5547,BINDI,STREET,GLENROY
5548,BINDI,STREET,WANTIRNA SOUTH
5549,BINDING,AVENUE,CRANBOURNE
5550,BINDOWAN,DRIVE,HOPPERS CROSSING
