street_id,mb_code16,n_addresses
706,20631899320,9
706,20631899370,8
706,20631899380,12
706,20631899390,3
706,20631899420,16
706,20631900450,9
706,20631982860,22
707,20635240000,14
708,20631934130,16
709,20062450000,5
710,20106970000,3
710,20631960380,2
711,20117770000,19
712,20485970000,13
713,20076720000,12
714,20601930000,8
715,20631911100,7
715,20631941050,3
715,20654040000,14
716,20389440000,4
717,20632003800,2
718,20609040000,4
718,20609750000,5
719,20176910000,8
720,20085250000,14
721,20631904590,2
722,20631939430,5
723,20026131000,15
723,20026132000,3
723,20027660000,15
724,20644300000,2
725,20631917350,24
725,20700970000,5
726,20392270000,9
727,20295390000,8
728,20182130000,7
729,20122860000,8
730,20017750000,16
731,20221290000,11
732,20488570000,8
733,20402690000,8
734,20079550000,12
735,20336080000,5
736,20625300000,22
737,20320040000,15
737,20321350000,19
737,20321380000,25
737,20322570000,13
737,20324500000,8
737,20325090000,12
738,20103343000,5
738,20103348000,6
739,20591900000,19
739,20592610000,11
739,20592620000,16
740,20430050000,8
740,20430220000,4
740,20430680000,11
740,20430730000,8
740,20430920000,1
740,20430930000,4
740,20431490000,2
740,20432090000,11
740,20432200000,4
740,20432230000,14
740,20432240000,20
740,20432260000,1
740,20433080000,16
740,20433140000,16
740,20433370000,6
740,20433540000,3
740,20433550000,21
740,20631992360,2
741,20361670000,18
741,20367590000,11
742,20178200000,17
743,20502930000,10
744,20426590000,3
744,20426600000,9
744,20426960000,7
744,20427230000,3
744,20429300000,2
745,20544900000,15
745,20548350000,2
745,20550260000,13
745,20553230000,8
745,20553410000,7
745,20554680000,19
745,20554690000,23
745,20554920000,5
745,20557190000,6
746,20361160000,14
747,20500310000,6
748,20496550000,7
748,20498400000,6
749,20624590000,4
749,20625130000,7
749,20626520000,13
749,20632004310,8
750,20128190000,12
751,20300181000,7
752,20128570000,1
753,20077540000,12
754,20631947540,24
755,20339750000,11
756,20631919860,11
757,20283201000,25
757,20283202000,18
757,20284660000,20
757,20285440000,29
758,20312790000,11
758,20313580000,6
758,20318540000,5
759,20307860000,36
759,20307880000,5
759,20310800000,5
759,20312800000,21
759,20313590000,26
759,20315220000,31
759,20315810000,26
759,20317000000,23
759,20318450000,24
759,20318960000,25
760,20112090000,5
761,20631981540,14
762,20632005120,11
763,20396100000,6
763,20398280000,7
763,20400230000,8
763,20400240000,6
763,20400771000,2
763,20400772000,77
763,20400780000,4
764,20326660000,31
764,20326690000,12
764,20326970000,9
764,20327750000,12
764,20328050000,17
764,20328830000,6
764,20328840000,3
764,20329650000,17
764,20329660000,17
764,20329740000,1
764,20329750000,8
764,20330420000,24
764,20330700000,58
764,20331720000,24
764,20332130000,18
764,20332140000,30
764,20332291000,18
764,20332292000,15
764,20631911570,31
764,20631911580,28
764,20631911780,12
764,20631913010,8
765,20429930000,52
765,20631942590,34
765,20631942710,39
766,20487900000,4
766,20489510000,3
767,20226150000,22
767,20228090000,30
767,20229800000,33
767,20229890000,38
767,20231280000,23
767,20231480000,47
767,20232300000,21
767,20232310000,45
767,20232950000,33
768,20632004820,18
769,20405832000,11
770,20495570000,6
771,20618680000,4
772,20174820000,4
773,20028620000,7
774,20481670000,13
774,20481690000,1
775,20436260000,1
775,20443140000,1
775,20631904490,5
776,20076260000,25
776,20076420000,13
776,20080490000,5
776,20080540000,12
776,20083740000,66
777,20588430000,22
777,20591540000,7
777,20591900000,26
778,20406410000,7
778,20407210000,15
778,20631902830,3
778,20631902910,19
778,20631936960,17
778,20631954260,1
778,20631954480,1
778,20631983540,16
779,20399292000,1
780,20310610000,48
781,20625780000,11
781,20628300000,15
782,20644160000,19
783,20533253000,8
784,20688970000,1
785,20182460000,12
785,20185230000,5
785,20187590000,5
785,20187610000,6
786,20631900840,1
787,20100721000,4
788,20123340000,1
788,20124210000,18
788,20124230000,31
788,20125870000,9
788,20125880000,39
788,20126450000,49
788,20126470000,17
788,20127200000,1
789,20651840000,12
789,20652700000,26
789,20654180000,20
789,20654850000,5
790,20533320000,158
790,20533331000,335
790,20533340000,2
790,20631961480,1
791,20512510000,15
792,20529470000,84
792,20530440000,25
792,20530980000,16
792,20532293000,6
792,20533130000,97
792,20533140000,655
792,20533203000,157
792,20631909890,89
792,20631928280,225
792,20631935660,22
792,20631942110,18
792,20631949440,70
793,20301390000,14
793,20303310000,3
794,20082190000,34
794,20084530000,39
795,20631991170,36
795,20637040000,1
795,20641890000,13
796,20329540000,4
797,20600290000,20
797,20602273000,13
797,20605641000,32
798,20043460000,9
798,20043890000,19
799,20460720000,11
799,20460771000,11
799,20460772000,1
799,20460890000,3
799,20461700000,11
799,20461740000,29
799,20462490000,34
799,20462601000,17
799,20462680000,16
799,20462740000,2
799,20463481000,9
799,20463482000,25
799,20463872000,3
799,20463961000,4
799,20465231000,6
799,20465232000,15
799,20465233000,2
799,20465241000,2
799,20465242000,5
799,20465244000,30
799,20465540000,266
799,20465870000,28
799,20465880000,35
799,20465950000,31
799,20466071000,21
799,20631954160,3
799,20631954170,65
799,20631954180,544
799,20631954410,5
800,20460600000,14
800,20461350000,23
800,20462511000,1
800,20462513000,132
800,20463370000,4
800,20466021000,15
800,20466090000,13
800,20631927300,14
800,20631967310,38
800,20632003360,14
801,20461990000,18
801,20462010000,14
801,20462860000,16
801,20464160000,28
801,20631954180,12
802,20102240000,5
803,20065611000,4
804,20182320000,15
804,20191020000,2
804,20191030000,24
805,20467150000,14
805,20470320000,6
806,20218680000,14
806,20221010000,11
806,20222020000,5
806,20631935860,11
806,20631992320,5
807,20395470000,18
807,20395480000,21
807,20395580000,45
807,20396400000,6
807,20396620000,89
807,20397980000,55
807,20399260000,24
807,20399280000,9
807,20399291000,354
807,20399310000,12
807,20399321000,47
807,20399322000,24
807,20399330000,173
807,20399340000,78
807,20401781000,1
807,20401783000,23
807,20401784000,7
807,20401791000,16
807,20401800000,3
807,21299850000,65
808,20476100000,4
808,20476930000,1
808,20477142000,11
808,20477420000,6
808,20631978370,5
809,20372721000,1
809,20372850000,2
809,20374101000,1
809,20379433000,143
809,20631904140,17
809,20631912310,3
810,20631959310,35
811,20068340000,2
811,20071390000,117
812,20047640000,20
812,20050420000,18
812,20051110000,26
812,20051610000,27
813,20550940000,9
813,20553970000,21
813,20555460000,14
814,20594551000,18
814,20596080000,18
815,20444260000,4
815,20447880000,17
815,20451651000,12
816,20308930000,26
816,20309250000,1
816,20311591000,13
816,20311592000,38
816,20312420000,2
816,20314260000,1
816,20314270000,8
816,20314600000,28
816,20316280000,17
816,20318110000,1
816,20318130000,39
816,20318780000,4
817,20496770000,20
817,20496802000,2
817,20498540000,1
817,20499391000,3
817,20499971000,2
817,20499973000,1
817,20501710000,17
818,20435930000,27
818,20437920000,15
818,20437930000,10
818,20438480000,25
818,20439090000,15
818,20440130000,37
818,20441280000,2
818,20443350000,30
818,20443360000,4
819,20457050000,16
819,20457060000,16
820,20143861000,8
820,20143862000,1
820,20143863000,20
820,20144501000,10
820,20144502000,3
821,20475070000,32
821,20475770000,10
822,20529550000,21
822,20530290000,23
822,20530860000,10
822,20531200000,25
822,20531910000,13
822,20532250000,12
822,20631927030,44
822,20631961470,14
823,20146220000,9
823,20146390000,39
823,20146400000,19
823,20146490000,1
823,20147390000,1
823,20148010000,10
823,20148020000,6
823,20148120000,3
823,20148130000,16
823,20148790000,7
823,20149040000,19
823,20149620000,12
823,20150140000,11
823,20150150000,17
823,20150790000,8
823,20150810000,11
823,20151150000,9
823,20152140000,6
823,20152180000,116
823,20152292000,2
823,20154520000,6
823,20154530000,6
823,20631933470,16
823,20631953130,6
823,20631953430,57
824,20146380000,9
824,20148080000,10
824,20148170000,1
824,20150040000,17
824,20151190000,2
824,20151200000,27
824,20152000000,11
824,20154380000,11
824,20154430000,4
824,20154451000,3
824,20154452000,20
825,20646344000,6
825,20646348000,11
826,20387690000,33
826,20387700000,11
826,20388460000,39
826,20389160000,28
826,20389740000,12
826,20389750000,4
826,20391230000,28
827,20372800000,21
827,20374340000,7
827,20375280000,4
827,20376170000,74
827,20376200000,10
827,20379640000,8
828,20522730000,10
828,20523481000,21
828,20523490000,20
829,20086090000,5
829,20087560000,18
830,20065660000,22
831,20361480000,1
831,20361500000,6
832,20328530000,8
832,20330870000,17
832,20333640000,16
832,20333650000,14
832,20333670000,6
833,20282640000,7
833,20282660000,12
833,20283460000,10
833,20284200000,15
833,20284220000,13
833,20284720000,13
834,20548100000,18
834,20548600000,27
834,20631941500,19
834,20631988340,4
834,20631995660,3
834,20675380000,1
835,20393862000,12
836,20373610000,44
837,20631920180,8
837,20631930930,3
837,20631973460,14
837,20631973470,21
837,20651550000,2
837,20653420000,26
837,20654140000,37
837,20656100000,4
837,20658570000,9
838,20019860000,9
839,20233480000,12
839,20233490000,12
839,20631958140,1
840,20631961410,2
840,20688970000,1
841,20631961480,1
842,20588740000,9
843,20378980000,29
843,20378990000,28
844,20114280000,14
845,20078370000,17
845,20081420000,11
846,20297940000,16
847,20116580000,6
847,20118080000,4
847,20120230000,3
847,20120960000,8
847,20121630000,2
848,20631904590,17
848,20631904600,2
849,20629940000,10
850,20228830000,16
851,20024270000,3
851,20026570000,1
851,20027810000,26
851,20028040000,24
851,20028580000,7
852,20301030000,77
853,20431050000,6
854,20061840000,7
854,20063400000,3
854,20063860000,3
854,20065260000,14
854,20065270000,17
854,20065370000,6
854,20065380000,4
855,20588660000,44
855,20588690000,12
855,20589290000,46
855,20589790000,23
855,20590530000,26
855,20590560000,25
855,20591710000,75
855,20592420000,29
855,20593380000,1
855,20593430000,3
855,20593510000,24
855,20593870000,25
855,20593880000,15
855,20593890000,80
855,20593900000,15
855,20631904390,12
855,20631905640,1
855,20631907910,4
856,20173590000,2
857,20061670000,7
857,20062560000,3
857,20063840000,5
857,20064020000,11
857,20064270000,11
857,20064401000,1
857,20064510000,18
857,20065200000,17
858,20521070000,61
858,20524390000,42
858,20631938500,17
859,20460660000,8
859,20460670000,22
859,20460680000,7
859,20461070000,59
859,20461110000,6
859,20461130000,84
859,20461600000,15
859,20461620000,6
859,20461630000,42
859,20462080000,8
859,20462120000,8
859,20462160000,18
859,20462540000,2
859,20462550000,6
859,20462560000,9
859,20463000000,30
859,20463010000,12
859,20463021000,48
859,20463410000,6
859,20463420000,7
859,20463660000,10
859,20463670000,13
859,20463690000,7
859,20463900000,5
859,20463910000,4
859,20464020000,22
859,20464050000,10
859,20465190000,14
859,20465200000,23
859,20465492000,1
859,20465493000,82
859,20465511000,156
859,20465513000,14
859,20465631000,3
859,20465650000,11
859,20465661000,3
859,20465662000,13
859,20465680000,3
859,20465810000,4
860,20460390000,6
860,20460410000,18
860,20460440000,17
860,20461390000,13
860,20462420000,20
860,20463250000,6
860,20463290000,4
860,20464400000,1
860,20631965930,2
860,20705180000,1
861,20461180000,5
861,20461190000,49
861,20461210000,42
861,20461230000,8
861,20461250000,8
861,20461300000,52
861,20461310000,50
861,20462222000,20
861,20462223000,6
861,20462230000,10
861,20462240000,5
861,20462310000,20
861,20463040000,25
861,20463050000,27
861,20463070000,6
861,20463140000,16
861,20463150000,11
861,20463720000,6
861,20463730000,29
861,20463760000,14
861,20463790000,3
861,20464080000,33
861,20464740000,8
861,20464970000,94
861,20465151000,33
861,20465190000,1
861,20466221000,9
862,20066050000,1
863,20185510000,21
863,20186840000,19
864,20445470000,3
864,20445490000,7
864,20447740000,34
864,20448590000,9
864,20449030000,15
864,20449760000,4
864,20449890000,10
864,20450320000,4
864,20631952110,6
865,20375660000,13
865,20377580000,15
866,20524380000,2
867,20543030000,5
867,20545170000,7
867,20545180000,34
867,20546160000,1
867,20546170000,36
867,20547110000,28
867,20548480000,15
867,20548490000,14
868,20061140000,20
868,20062470000,17
869,20631948800,30
870,20106720000,18
870,20108550000,21
870,20111710000,10
870,20631957720,5
871,20361680000,11
871,20365560000,11
872,20282461000,27
873,20380420000,10
874,20056040000,36
875,20088520000,4
876,20103800000,7
877,20610680000,13
878,20631926760,22
878,20711900000,1
879,20632003830,12
880,20618090000,23
881,20332111000,8
881,20332112000,18
881,20332113000,4
882,20630043000,27
883,20153171000,4
883,20153172000,6
883,20153180000,14
883,20155700000,4
883,20155740000,4
883,20155910000,3
884,20166920000,14
885,20599240000,8
886,20631977050,6
887,20079610000,25
888,20631995920,22
889,20432400000,6
890,20631971520,19
891,20310790000,43
892,20085690000,12
892,20087050000,11
893,20176100000,12
894,20632001970,15
895,20611610000,12
896,20356940000,3
896,20357840000,10
897,20592590000,21
898,20182240000,1
898,20182820000,57
898,20184480000,24
898,20187770000,4
898,20192290000,1
899,20164900000,30
899,20166060000,20
899,20167030000,4
899,20167560000,7
900,20377821000,3
901,20631973960,16
902,20631976620,27
902,20631976700,7
903,20631945180,6
904,20431050000,21
904,20432300000,14
904,20435370000,9
905,20298330000,14
905,20632000120,3
906,20334140000,5
906,20334670000,13
906,20334690000,7
906,20336160000,32
906,20336870000,40
906,20336890000,10
907,20616130000,13
908,20078490000,17
908,20079850000,12
908,20082320000,15
909,20301030000,55
910,20656580000,5
911,20115620000,21
912,20302470000,6
913,20227100000,17
913,20232450000,13
914,20076020000,8
914,20076031000,5
914,20076032000,7
914,20077690000,8
914,20079131000,13
914,20079132000,9
914,20080260000,10
915,20164790000,5
915,20165970000,5
915,20631983630,8
916,20631998230,10
917,20631984480,14
918,20631951840,33
919,20601831000,21
919,20602640000,1
919,20603770000,8
919,20604770000,6
919,20605880000,23
919,20605890000,27
920,20615490000,8
921,20122592500,19
922,20611460000,13
923,20121140000,19
924,20301570000,15
924,20302180000,13
924,20302850000,11
924,20304190000,8
924,20631976790,15
924,20631976800,8
925,20631947820,28
925,20631948350,11
925,20636075200,21
925,20636075300,6
926,20126680000,19
926,20127450000,60
927,20437300000,15
927,20443221000,15
928,20631740000,5
929,20022500000,4
930,20472160000,17
930,20473290000,4
930,20473300000,14
930,20474310000,32
930,20476540000,2
931,20384740000,6
932,20647900000,3
932,20648500000,4
933,20230720000,13
933,20232770000,22
934,20605200000,8
935,20107980000,6
936,20631949050,10
936,20631949060,4
936,20631949070,5
936,20632003350,1
937,20169680000,20
937,20174700000,17
937,20177840000,15
938,20631942570,3
938,20631974050,31
939,20596160000,1
939,20596860000,2
939,20597600000,11
940,20632090000,11
941,20631971760,16
942,20309330000,22
942,20314671000,25
942,20319471000,6
942,20319480000,18
943,20430430000,11
943,20430440000,8
943,20431790000,7
943,20433240000,14
943,20435070000,11
944,20027450000,5
944,20027840000,11
945,20631910680,19
946,20631912110,9
947,20486660000,28
947,20488470000,18
948,20632121100,9
949,20631905410,16
949,20631905560,18
950,20467550000,23
950,20468800000,12
951,20218450000,2
951,20218460000,6
951,20219880000,21
951,20220660000,5
951,20223742000,34
951,20631950450,31
951,20631950460,4
951,20711480000,1
952,20497720000,33
952,20500510000,4
953,20426260000,28
953,20427260000,15
953,20429690000,52
954,20484060000,15
954,20486070000,19
954,20490620000,15
955,20613230000,27
955,20614130000,7
955,20614280000,32
955,20614300000,11
955,20614340000,6
955,20615250000,13
955,20615270000,18
955,20615910000,20
955,20615920000,24
955,20616710000,10
955,20616722000,8
955,20616730000,19
955,20617180000,59
955,20617190000,8
956,20648200000,6
956,20648320000,9
956,20648960000,29
956,20649090000,12
956,20649300000,4
956,20649340000,22
956,20650290000,9
956,20650310000,7
956,20650330000,4
957,20418921000,4
957,20419090000,26
958,20321311000,12
959,20631969670,30
960,20083590000,16
960,20083600000,3
961,20325310000,8
961,20325460000,6
962,20289700000,14
963,20631976790,22
964,20385700000,15
965,20327300000,10
965,20332440000,41
966,20172421000,17
966,20172422000,5
966,20174850000,15
967,20365810000,15
968,20442792000,5
969,20631959210,13
970,20492360000,17
971,20100900000,5
971,20101400000,9
971,20102290000,10
971,20102510000,3
972,20358400000,10
972,20358700000,18
973,20454100000,57
973,20454740000,21
973,20455340000,11
973,20455640000,2
974,20192810000,21
974,20195960000,23
975,20588650000,5
975,20591230000,5
975,20631901000,5
