mb_code16,lon,lat
20332320000,145.2956808298,-37.8655601990
20332330000,145.3021655117,-37.8731417530
20332480000,145.2946167331,-37.8730059089
20332340000,145.3020209669,-37.8708724042
20332350000,145.3005137176,-37.8755455765
20332360000,145.3052239556,-37.8753117288
20332370000,145.3033636878,-37.8763227853
20332380000,145.3036356513,-37.8835852122
20332390000,145.3022731173,-37.8776290924
20332400000,145.3046020473,-37.8790447513
20332410000,145.3049742316,-37.8811618933
20332420000,145.2910452053,-37.8717297710
20332430000,145.2929326063,-37.8705966361
20332440000,145.2971370243,-37.8736161031
20332460000,145.2970000253,-37.8756681586
20332471000,145.2930887359,-37.8741714998
20332472000,145.2948886489,-37.8750971070
20318670000,145.0705729628,-37.9785964497
20332490000,145.2951332110,-37.8710466236
20324583000,145.1326187188,-38.0594523831
20324590000,145.1350790986,-38.0463896484
20324600000,145.1416581037,-38.0493834154
20360000000,145.1549014222,-37.7997705946
20360010000,145.1473393045,-37.7972913239
20360020000,145.1604226758,-37.7844619434
20360030000,145.1606337202,-37.7859279661
20360040000,145.1544768536,-37.7864958984
20360050000,145.1555054871,-37.7849175677
20360060000,145.1495840079,-37.7871860908
20360091000,145.1399653990,-37.7873800614
20360092000,145.1443028015,-37.7867051587
20360093000,145.1418113232,-37.7864638923
20360100000,145.1582332253,-37.7902636170
20360110000,145.1546907164,-37.7911771658
20360120000,145.1577654508,-37.7926362401
20360140000,145.1556315653,-37.7749255899
20360150000,145.1471498612,-37.7739900283
20333160000,145.2744096196,-37.8795361118
20333170000,145.2827799161,-37.8741289914
20333180000,145.2837184867,-37.8761257725
20333190000,145.2690616612,-37.8812626363
20333200000,145.2718884001,-37.8826007947
20333210000,145.2646602219,-37.8856247210
20331420000,145.3179054962,-37.8606547521
20331430000,145.2672534231,-37.8446200716
20331440000,145.2697541415,-37.8623204519
20331450000,145.2766134976,-37.8796770002
20331460000,145.2670828671,-37.8510075182
20331470000,145.3056740247,-37.8574242111
20331480000,145.2985604558,-37.8703392419
20331490000,145.2705645781,-37.8672803310
20331500000,145.2698372040,-37.8681127034
20331510000,145.2765969277,-37.8563308289
20331520000,145.2863700931,-37.8681092970
20324122000,145.1074297417,-38.0369445253
20321130000,145.1246774662,-38.0388932101
20324130000,145.1355210266,-38.0808895741
20324140000,145.1376088051,-38.0421131955
20324150000,145.1146620322,-38.0465484773
20324160000,145.1183925798,-38.0472660091
20324170000,145.1217559924,-38.0453625439
20321070000,145.1193541621,-38.0462057059
20321080000,145.1092648603,-38.0412832222
20321100000,145.1068656099,-38.0328014263
20321110000,145.1293038938,-38.0300091721
20321120000,145.1210257371,-38.0404818276
20321140000,145.1284697833,-38.0463204195
20321150000,145.1306455317,-38.0550262835
20321160000,145.1273929003,-38.0547188010
20321170000,145.1228439621,-38.0564596682
20321180000,145.1197677141,-38.0593998444
20331940000,145.2739660244,-37.8449778641
20331950000,145.2714498213,-37.8458355232
20331960000,145.2718635306,-37.8438432205
20331971000,145.2842508082,-37.8398321337
20321640000,145.1204958603,-38.0613224208
20324360000,145.1448951709,-38.0731459768
20324370000,145.1335740703,-38.0389046491
20324380000,145.1330438893,-38.0363568295
20324390000,145.0986935914,-38.0152895911
20324400000,145.0898282593,-38.0127848843
20321320000,145.1102792938,-38.0182810726
20321330000,145.1163904579,-38.0171099739
20321340000,145.1003905460,-38.0257745520
20321350000,145.1023513657,-38.0236034120
20321360000,145.1008598020,-38.0194791455
20321370000,145.0988380872,-38.0167292795
20321380000,145.1083169404,-38.0250751971
20321390000,145.1139944065,-38.0195120700
20321400000,145.1179490030,-38.0245090126
20321410000,145.1114454091,-38.0389580830
20321420000,145.1129695739,-38.0345987754
20321430000,145.1093897013,-38.0337138850
20321440000,145.1046747894,-38.0330032432
20321450000,145.1035667638,-38.0310663831
20321460000,145.1045082174,-38.0288301077
20321470000,145.1021179273,-38.0286230027
20321480000,145.1149843281,-38.0402811418
20321490000,145.1192206814,-38.0392749514
20321500000,145.1232881966,-38.0389029956
20324610000,145.1264930634,-38.0788438568
20324620000,145.1265008045,-38.0764710180
20324630000,145.1099016331,-38.0345844160
20324640000,145.1155723742,-38.0337267281
20324650000,145.1163134018,-38.0480748674
20321630000,145.1126364888,-38.0482339345
20321650000,145.1210488495,-38.0592065339
20321670000,145.1210208154,-38.0556794426
20321680000,145.1193995384,-38.0529386465
20321690000,145.1221143336,-38.0520236999
20321700000,145.1221288359,-38.0499852060
20321710000,145.1235326352,-38.0738534692
20321720000,145.1284639471,-38.0733675871
20321730000,145.1247475053,-38.0700732361
20321740000,145.1202948032,-38.0697531368
20321750000,145.1215752584,-38.0679279692
20321760000,145.1209180790,-38.0661211673
20321770000,145.1310485773,-38.0747183419
20321780000,145.1310099938,-38.0717735677
20321790000,145.1333956345,-38.0474463349
20321800000,145.1317266802,-38.0437409978
20321810000,145.1340484341,-38.0432384281
20321820000,145.1365550434,-38.0431304795
20321830000,145.1394215881,-38.0582041518
20321840000,145.1397320028,-38.0474015272
20321850000,145.1401871624,-38.0544105988
20321860000,145.1404587173,-38.0509182958
20318780000,145.0885743742,-38.0050265321
20318790000,145.0891303473,-38.0016731859
20318800000,145.0961330138,-38.0006899540
20336510000,145.2295492980,-37.8507093677
20336520000,145.2481503701,-37.8879282386
20336531000,145.2361085865,-37.8698623433
20336532000,145.2338714133,-37.8691753021
20336533000,145.2383187179,-37.8703752446
20336540000,145.2084596907,-37.8960577185
20336550000,145.2175033608,-37.8984216871
20323310000,145.1001615331,-38.0187376384
20336560000,145.2200185072,-37.8967481409
20336570000,145.2235009447,-37.8977242394
20336580000,145.2251839241,-37.8983150069
20336590000,145.2336352334,-37.8976636961
20336600000,145.2354458415,-37.8975278739
20336610000,145.2387314133,-37.8969583238
20336621000,145.2401496387,-37.8960120287
20336622000,145.2418086339,-37.8968698341
20336640000,145.2514971592,-37.8631969156
20336650000,145.2505134634,-37.8622811036
20336660000,145.2517338654,-37.8576437780
20336670000,145.2516526236,-37.8560201145
20321240000,145.1465446172,-38.0607604776
20333950000,145.2432120161,-37.8481101103
20333960000,145.2439624546,-37.8460331776
20321270000,145.1311726634,-38.0405870009
20321520000,145.1145713976,-38.0320443906
20322860000,145.1337964139,-38.0451577878
20333970000,145.2462165447,-37.8764607183
20333980000,145.2470023226,-37.8595437492
20321190000,145.1392814722,-38.0527624413
20321200000,145.1346928602,-38.0741411353
20321210000,145.1284251685,-38.0696432111
20321221000,145.1403051428,-38.0666001346
20321222000,145.1379978753,-38.0681523893
20321231000,145.1428895705,-38.0642910901
20321232000,145.1433592953,-38.0637728530
20322190000,145.1232382656,-38.0448076555
20321250000,145.1336004636,-38.0378580631
20321260000,145.1087302577,-38.0229305629
20321510000,145.1166147891,-38.0355170306
20318300000,145.1075232763,-37.9460573608
20318320000,145.0818717732,-37.9530491433
20318330000,145.0844955646,-37.9535021604
20318340000,145.1243556990,-37.9873066171
20322130000,145.1475142894,-38.0702440098
20322140000,145.1395026181,-38.0695840465
20322150000,145.1307081797,-38.0814444392
20322160000,145.1300593084,-38.0776366227
20322170000,145.1044833370,-38.0198908817
20322180000,145.1257482414,-38.0518783712
20322200000,145.1320966838,-38.0317098159
20322210000,145.1478091669,-38.0632397480
20322220000,145.1189594394,-38.0510945436
20321530000,145.1242747603,-38.0610183517
20321540000,145.1289846094,-38.0603978263
20321550000,145.1240802036,-38.0591838726
20321560000,145.1292437950,-38.0576187206
20318561000,145.1122225581,-37.9855269936
20318562000,145.1162143806,-37.9851499982
20318563000,145.1118159239,-37.9830787166
20318570000,145.0670796359,-37.9503214666
20318580000,145.0899390851,-37.9967279712
20322520000,145.1077179917,-38.0172272779
20322400000,145.1416975008,-38.0668715151
20322410000,145.1343078733,-38.0361556811
20322420000,145.1322671449,-38.0347976411
20322430000,145.1031639838,-38.0174323441
20322850000,145.1203669074,-38.0623131362
20322440000,145.0879453147,-38.0107960427
20322450000,145.1134009225,-38.0164680234
20322460000,145.1209034509,-38.0179565445
20322470000,145.1174413611,-38.0197762884
20322480000,145.1153021362,-38.0220664404
20322490000,145.0987509078,-38.0140110224
20322500000,145.1184516828,-38.0619652965
20322510000,145.1429334986,-38.0594297488
20322760000,145.1226943268,-38.0615512338
20322530000,145.1143079144,-38.0187148420
20322540000,145.1178260110,-38.0181389110
20322560000,145.1021510463,-38.0218856526
20318810000,145.0902727925,-37.9853595675
20318821000,145.0981998869,-37.9871759198
20318830000,145.0873558578,-37.9692386235
20322650000,145.1134810919,-38.0354715205
20322660000,145.1056976801,-38.0308110475
20322680000,145.1182916988,-38.0389021103
20322690000,145.1136296272,-38.0375364294
20322700000,145.1150862369,-38.0328973374
20322710000,145.1275498766,-38.0601790683
20322720000,145.1234051061,-38.0603307483
20322730000,145.1286570359,-38.0565322777
20322740000,145.1241261918,-38.0524258245
20322750000,145.1177591106,-38.0478334421
20322770000,145.1200917637,-38.0604812294
20322780000,145.1205457340,-38.0547171478
20322790000,145.1207451851,-38.0524869981
20322800000,145.1211305126,-38.0492847945
20322810000,145.1216148101,-38.0691646966
20322830000,145.1229185302,-38.0661518029
20322840000,145.1258841429,-38.0626046311
20322870000,145.1354264862,-38.0410322456
20322880000,145.1386410757,-38.0490890338
20322890000,145.1386597725,-38.0515324250
20322900000,145.1435822925,-38.0678559272
20322910000,145.1464509475,-38.0659339838
20322260000,145.1260554970,-38.0739718157
20337310000,145.2198683286,-37.8598105406
20337320000,145.2233693871,-37.8394581445
20337331000,145.2195597790,-37.8386444495
20337332000,145.2234374434,-37.8384985862
20337333000,145.2212439682,-37.8382316317
20337340000,145.2277616959,-37.8980999710
20337351000,145.2298447608,-37.8964735696
20337352000,145.2312946794,-37.8985353872
20337360000,145.2430958972,-37.8397970543
20337370000,145.2355829290,-37.8407268954
20337380000,145.2266379108,-37.8917017097
20337390000,145.2293401738,-37.8912453391
20322330000,145.1256569732,-38.0566745968
20337400000,145.2281860290,-37.8912519661
20337410000,145.2251695435,-37.8923874237
20334830000,145.2162926137,-37.8682301114
20322230000,145.1181408191,-38.0464528367
20322240000,145.0945131125,-38.0143667700
20322250000,145.1124459899,-38.0368729612
20322270000,145.1056766701,-38.0350065359
20322280000,145.1199825416,-38.0431142587
20322290000,145.1172893629,-38.0428671215
20322300000,145.1118381556,-38.0458622161
20322310000,145.1276435885,-38.0443049676
20322321000,145.1326210701,-38.0573453507
20322322000,145.1314739109,-38.0583166376
20322340000,145.1222938213,-38.0578060955
20322350000,145.1368072310,-38.0519009826
20319195000,145.1387543025,-38.0123846458
20322590000,145.1150005918,-38.0207060104
20323190000,145.1363960958,-38.0794273607
20323200000,145.1307973228,-38.0799164028
20323210000,145.1212843173,-38.0466434191
20323422000,145.1395308857,-38.0534962962
20323220000,145.1411711206,-38.0812448959
20322570000,145.1052825196,-38.0230462265
20322580000,145.1092155661,-38.0268444661
20322600000,145.1158882678,-38.0233501422
20322610000,145.1209465876,-38.0232127833
20319430000,145.0846912977,-37.9247011032
20319440000,145.0816727110,-37.9304564354
20323380000,145.1111780787,-38.0449897776
20323390000,145.1248701577,-38.0403951850
20323400000,145.1242248002,-38.0564125005
20323410000,145.1217259392,-38.0567557592
20323421000,145.1378766267,-38.0544564416
20323720000,145.1050213666,-38.0296657824
20323430000,145.1385717044,-38.0465892500
20323440000,145.1338807618,-38.0711516978
20323450000,145.1420128550,-38.0649084558
20323460000,145.1438030364,-38.0711434148
20323470000,145.1285130428,-38.0756553808
20323480000,145.1374199876,-38.0585406458
20323490000,145.1244075206,-38.0497546555
20323500000,145.1327547773,-38.0417162512
20323510000,145.1320621513,-38.0377800697
20323520000,145.1310074667,-38.0346030375
20323530000,145.1337467329,-38.0347747338
20323710000,145.1063360845,-38.0318928417
20322920000,145.1395251549,-38.0784621815
20319630000,145.0555681423,-37.9714727946
20319640000,145.0552194459,-37.9731385945
20323630000,145.1094379365,-38.0162453700
20324560000,145.1213331536,-38.0533682453
20323640000,145.0998628254,-38.0248991132
20323650000,145.1002070508,-38.0227203081
20323660000,145.0997621671,-38.0179574553
20323670000,145.1083910433,-38.0243736521
20323680000,145.1135682412,-38.0209777819
20323690000,145.1181523406,-38.0253148332
20323700000,145.0940527556,-38.0171172846
20323730000,145.1037945438,-38.0277176790
20323740000,145.1164743221,-38.0422947113
20323750000,145.1161163958,-38.0398667715
20323760000,145.1161037262,-38.0346383730
20323770000,145.1243540809,-38.0600109180
20323780000,145.1271910368,-38.0595146431
20318650000,145.1065532416,-37.9366474908
20323790000,145.1248404984,-38.0532896841
20323800000,145.1245276419,-38.0514764672
20323810000,145.1221402530,-38.0607568328
20323820000,145.1218205969,-38.0543020830
20323830000,145.1222945557,-38.0696494159
20323840000,145.1218947971,-38.0648777200
20323851000,145.1191762285,-38.0622677453
20323852000,145.1192799135,-38.0629642716
20323860000,145.1230880281,-38.0622434450
20338080000,145.2260165465,-37.9362096118
20338090000,145.2584182108,-37.9255375275
20338111000,145.2640570280,-37.9116650140
20338112000,145.2652483468,-37.9121727083
20338120000,145.2777613330,-37.9104499551
20362620000,145.0930226473,-37.7695017359
20338131000,145.2563688866,-37.9323102301
20338132000,145.2560199683,-37.9339692149
20338140000,145.2341156966,-37.9186449947
20338150000,145.2795227760,-37.9228518917
20338160000,145.2542011828,-37.9159609414
20338170000,145.2682274145,-37.9198671594
20338180000,145.2637016016,-37.9078524631
20338190000,145.2408420109,-37.9124879505
20338200000,145.2763334427,-37.9140378344
20338210000,145.2483356680,-37.9090374619
20338220000,145.2495289396,-37.9115588552
20338230000,145.2619259515,-37.9144556382
20362630000,145.0867662619,-37.7663755003
20362640000,145.0885609325,-37.7711200268
20362650000,145.0927930482,-37.7583802739
20362660000,145.0852621980,-37.7759892010
20323230000,145.1469369718,-38.0797429049
20323241000,145.1409191198,-38.0682239291
20323242000,145.1403737883,-38.0680457585
20323250000,145.1359124795,-38.0443176536
20323260000,145.1188942827,-38.0411009642
20323270000,145.1211533751,-38.0444211298
20323280000,145.1177108946,-38.0455162778
20323290000,145.1249591902,-38.0432230991
20323300000,145.1101746486,-38.0429436974
20323320000,145.1121861449,-38.0204910606
20323330000,145.1076123605,-38.0348352174
20323340000,145.1293085069,-38.0271093335
20323350000,145.1221344080,-38.0423596777
20323360000,145.1184301474,-38.0436570602
20324180000,145.1412193306,-38.0553454169
20324190000,145.1052339838,-38.0339390769
20324200000,145.1166218626,-38.0316763213
20324210000,145.1268933549,-38.0285067402
20324220000,145.1216660763,-38.0394266012
20324230000,145.1217237214,-38.0413741107
20324240000,145.1132695743,-38.0442231442
20324250000,145.1260872856,-38.0410844127
20324260000,145.1285038277,-38.0448880881
20324271000,145.1297030453,-38.0553042777
20324272000,145.1310546466,-38.0570615956
20323540000,145.1086699462,-38.0229125407
20323550000,145.1017804063,-38.0158891019
20323560000,145.1230810768,-38.0189687832
20323570000,145.0966880759,-38.0126285226
