mb_code16,lon_old,lat_old,lon_new,lat_new,old_outside_bounds,shift_metres
20503300000,145.092415,-38.193709,145.0923994724568,-38.19371277557992,False,1.423324996931735
20503310000,145.05187,-38.229749,145.05191457522702,-38.22976574369852,False,4.322838436679712
20503320000,145.062069,-38.229175,145.06206646270866,-38.22916860818745,False,0.7434653889684274
20503332000,145.074076,-38.228122,145.074049603514,-38.228129236007796,False,2.4468538079136706
20503340000,145.083565,-38.184629,145.08357792265807,-38.18466390122298,False,4.036083586472733
20517990000,145.182933,-37.632033,145.182961065206,-37.632045492450295,False,2.838924611725537
20518011000,145.273656,-37.60014,145.27368639684687,-37.60011126394313,False,4.168624562433874
20550632000,144.994319,-37.844127,144.9943963975158,-37.844144574438715,False,7.086149377248679
20531810000,144.955811,-37.848315,144.95579551675888,-37.84829037937446,False,3.053661966516702
20518020000,145.196876,-37.642976,145.19662282394458,-37.64356481527467,False,69.06673252117129
20518032000,145.203818,-37.637806,145.20385484029705,-37.63785129242247,False,5.986958441087774
20518042000,145.267529,-37.603843,145.2674334198135,-37.60388384129848,False,9.580245122490725
20518051000,145.26518,-37.6067,145.2648228221133,-37.60674013131865,False,31.85158026672128
20518052000,145.265361,-37.605723,145.2653726497674,-37.605741010764426,False,2.2481494265121613
20518054000,145.267229,-37.606145,145.2672231667968,-37.6061550480418,False,1.2284221160780335
20518070000,145.18856,-37.629518,145.1885340486759,-37.629500568213984,False,2.9984909553017203
20529470000,144.967762,-37.836639,144.96774780193255,-37.836624312798094,False,2.0541484350337034
20529480000,144.958632,-37.844246,144.95865196815566,-37.84423653736716,False,2.047464727423879
20529490000,144.960219,-37.848317,144.96023953180594,-37.84833315135119,False,2.545437594141206
20529500000,144.947826,-37.847063,144.9478267257075,-37.847086484673596,False,2.6074305565431097
20529510000,144.948561,-37.84372,144.9485701091878,-37.843724855873575,False,0.9660931593047372
20550633000,144.994591,-37.84318,144.99461043157405,-37.843208419160725,False,3.588199499855648
20550634000,144.994326,-37.844908,144.99428680731586,-37.84487936786561,False,4.690362555865651
20550640000,144.996887,-37.855625,144.99689903411436,-37.85562493266599,False,1.0590810977416552
20550650000,144.996397,-37.856698,144.9964049069245,-37.85671958336614,False,2.494629341730441
20550660000,145.009227,-37.859453,145.0092631803687,-37.85944298810123,False,3.3722249492497585
20550690000,145.009553,-37.852344,145.00950376723432,-37.85233673352557,False,4.407316653017298
20550700000,145.014407,-37.860141,145.01440112297908,-37.8601686402525,False,3.111183395401981
20550710000,145.014628,-37.858995,145.01458941131972,-37.85898865534665,False,3.4680691558701424
20550720000,145.015075,-37.859576,145.01512977486178,-37.859615874443506,False,6.54384318177321
20550730000,145.011042,-37.84797,145.0110636589224,-37.84799083898492,False,2.9973041822553492
20550741000,144.992144,-37.857277,144.99205667915325,-37.85723558306594,False,8.954515116500788
20550751000,144.993344,-37.855262,144.99335456329888,-37.855282657143825,False,2.474103782633383
20550752000,144.992891,-37.85733,144.99288619882114,-37.857349778252996,False,2.235553331472611
20550753000,144.99323,-37.856176,144.9931977756631,-37.85617656204821,False,2.836547627203214
20550760000,144.991007,-37.834336,144.99087945147429,-37.834291943576474,False,12.246677693941498
20550770000,144.98687,-37.850032,144.98688250701318,-37.85003162694226,False,1.1015335748929942
20521170000,144.996317,-37.867716,144.99627560863135,-37.86770921278331,False,3.719123536778413
20521190000,144.997056,-37.871858,144.99704415504957,-37.87184674716912,False,1.626693328030395
20521200000,144.984946,-37.867267,144.98489746876848,-37.86724360708033,False,4.997704016769967
20521210000,144.983462,-37.863153,144.98341493864498,-37.86312574811274,False,5.128233939618983
20521220000,144.981006,-37.865066,144.98102539087293,-37.865074634508225,False,1.9569938319388804
20521230000,144.981432,-37.867887,144.98142412852388,-37.867864535724735,False,2.587807588227101
20521240000,145.000255,-37.863056,145.00026021617722,-37.8630873280197,False,3.5073823550749426
20521250000,145.000337,-37.861669,145.00035581030835,-37.86166521770608,False,1.7076617056692476
20521260000,145.000688,-37.865585,145.0006844529645,-37.86558951931349,False,0.5907903977058632
20521270000,145.003671,-37.8656,145.00359277033027,-37.86558856541488,False,6.999649895005821
20521290000,144.979111,-37.859484,144.97889955091037,-37.85942205365708,False,19.8371655223204
20521300000,144.980948,-37.859159,144.9808980092029,-37.85915361353696,False,4.439638905371267
20525840000,144.995356,-37.866144,144.9953751054232,-37.866163674476326,False,2.7558890302012458
20525850000,144.995208,-37.866712,144.99524278941183,-37.86671798610581,False,3.1324379259204984
20525860000,144.995243,-37.867344,144.99524366704924,-37.86732630200412,False,1.965247453624737
20525870000,144.995096,-37.868,144.99508852103597,-37.868004487737295,False,0.8253323506981007
20525881000,144.99417,-37.868644,144.99414439913673,-37.868636701645414,False,2.393823097048012
20525890000,144.996669,-37.870462,144.99664758393095,-37.87046281555636,False,1.886503025371976
20525900000,144.995983,-37.869394,144.99601290197205,-37.869393874316735,False,2.6310518438613344
20525911000,144.993688,-37.871648,144.9936666309714,-37.87163759267916,False,2.206666861407814
20525912000,144.995236,-37.870188,144.9952252325617,-37.8701777966123,False,1.4765324853092923
20521570000,144.993457,-37.879042,144.9934854271831,-37.87904947799977,False,2.6350614780356527
20521580000,144.98324,-37.877097,144.98320299372733,-37.87710329788434,False,3.329965765432634
20521590000,144.990003,-37.876764,144.98997549940182,-37.87677211975953,False,2.5818859580923927
